@relation movies
@attribute att_avis STRING
@attribute att_thought {-1,1}
@data
'iftherewaseveracalltomakeabadfilmthatreflectedhowstupidhumanitycouldbecomethisonewouldtaketheprizetheplotcentersaroundbiblepropheciesthatlieinhiddenmessagesofthescripturesthatpromptagroupofpowerseekingthugstoattempttotalcontroloftheworldjusthowstupiddoesthiswriterbelievepeopletoactuallybetheactingwasbadatbestcaspervandienwastedhistalentdoingthisfilmmichaelyorksworkwasafairmatchfortherolesincehewasthecenterofthefilmanddidagoodjobthisplotwassickeningandverydisturbingnotenderorimmaturemindsshouldseethisfilmthisishowabasicgoodvsevilplotcangoastraytheremustbealotofmentaldiseasefloatingaroundthefilmcircleswholookforwaystomarketthistypeofjunktheremusthavebeensomethingcensoredouttogetapgratingbutitwasstillawful',-1

'ididntknowwhattoexpectfromthefilmwellnowiknowthiswasatrulyawfulfilmthescreenplaydirectingandactingwereequallybadthestorywassillyandstupidthedirectorcouldhavemadeasmartandthoughtprovokingfilmbuthedidntisquirmedinmyseatforthelasthalfofthemoviebecauseitwassobadwherewasthefocustothefilmwherewasanythinginthisfilmchristiansshouldboycottthisfilminsteadofpromotingititwasshabbilydoneandawasteofmymoneydonotseethisfilm',-1

'yesiadmiticriedduringthismovieitwassoincrediblydisappointingthaticouldnthelpmyselfbutcrytbntrinitybroadcastingnetworkhasdoneitagainfirstwithhavingthemilliondollarmanexprofessionalwrestlerontheirprogramandnowthistheomegacodefollowsastreamofsketchyreligiouslyorientedmoviesitwasquiteamusingyetatthesametimeitwasdisturbingtofinditsobiblicallyinaccuratethemoviefollowswhatisknownasthebiblecoderatherthanfollowingactualbiblicalscripturethisfilmisextremelypoorlymadefromitswritingtoitsdirectingtoitshilariouslyhorribleactingitsdepressingthatpeopleactuallyputeffortintothismovieitappearedmorelikealatenightmoviesomeonewouldwatchontheusachannelorastraighttohomevideoratherthanatheatricalreleasedmovieihighlyrecommendyoudonotwatchthismovieevenifyourlifedependedonit',-1

'thismoviebaskstoomuchinitsowninnocenceitdoesnttellastoryitsmoreabigtimesnoozefestwhiletheactorsareallpersonablethestoryissotriteandgoesnowhereithinkvictorrasukhasgreatcharismabutdeservesarealfilmfromarealstoryteller',-1

'whatelseislefttosayivereadallthereviewshereandmostarerightonhoweveronepersonevenwentsofarastocallthismovieevilandthatsatantainteditorsomethingalongthoselinesevilwowwhatashockerimeantbnbasicallymadethisfilmopenyoureyespleaseanwaythiswastheverylowestgradeofpropoghandanonsensethathascomealonginyearsthemostterrifyingthingaboutomegacodeishowmuchmoneytheyspenttomakeitifthismoviecanbemadetherearenolimitsandthereforewehavenochoicebuttogetreadyforyentlandernestlosestheomegacodesforthoseofyouwhoareintothebiblicalstoriesthenewmoviedogmawillpickupwhereomegacodeneverstarted',-1

'quitehonestlytheomegacodeistheworstmovieihaveseeninaverylongtimeduringthefirstminutesisatstunnedinmyseattryingtodecideifishoulddemandarefundbutsinceihadntpaidtoseeitinthefirstplacepassesifiguredimightaswellstayandididntthinkitcouldpossiblygetanyworseitdidiwillquicklyrunthroughthelowpointsincludessomespoilersthehorriblemiscastingofcaspervandienasgillenlaneamotivationalspeakerwithtwophdsthecharacterizationwasinconsistentforexamplelanedespitehiscredentialsisacompletenitwitthentheresthelameodepictionofthefulfillmentofthebiblicalpropheciesweseeabunchofsensationalnewssoundbitesaccompaniedbyridiculouscomputerprintoutsofthetranslatedbiblicalcodealsoterribleactionsequenceslaneescapesfromtoughsituationswithoutexplanationandtheonetimelaneactuallydoesseemtobeindangeritturnsouttobeadreamsequencethatscuteforgrammarschoolwritingassignmentsbutitsaninexcusableplotdeviceinamotionpicturethepacingwasbadafteralongopenerthefirstthirdofthemoviechangessceneseverysecondslaterthepacingimprovesbutthereisstillfartoomuchunnecessaryjumpingaroundandassomeoneelsementionedyearspassyetnoonenotevenlanesyoungdaughteragesthatwasdisconcertingthereareafewgoodthingsthoughthequalityofthefilmeglackofgraininessishighandveryattractivetheoutdoorshotswerewelldoneandthelocationshootingaddedatouchofrealismalsothereareafewmomentsinthelastpartofthefilmwhenlanecallsongodfinallytohelphimthisprovedtobequiteexhilaratingeventomesomeonewhodoesnotacceptjesusasapersonalsaviorbutilikedthisbecauseitstruckmeasbeingtheonlygenuinesceneinthemovieunfortunatelyitwasfollowedbymajorincomprehensibilitythecharactersdialoguedirectionandactingwereallpoorlydonemichaelironsidehadnothingtodoandmichaelyorkwasjustweirdithinktheproducerswantedtodotoomuchiftheplothadbeentighterandmorefocusedandthecharacterizationmorefleshedoutthefilmwouldhavebeenfarbetterinanutshelltheomegacodedisappointsdefinitelydonotpaytoseethisigiveitoutoftenstars',-1

'ishouldhaveknowniwasintroublewithcaspervandiemastheleadcharacterwordscannotdescribenordotheydojusticetojusthowterriblethismoviewasbutpleaseallowmetotrytodescribeithorribleactingterribledialogcornysituationsandthroughitallyougetthefeelingthatyouarebeingforcefedthebeliefsandpropegandafromthetrinitybroadcastingnetworkitsaweakattemptattryingtoshowhollywoodthatamoviecanbeentertainingandhaveadeepreligiousmessageattachedtoittheyfailedmiserablyitwasclearlytheworstmovieihaveseeninalongtime',-1

'iamayouthpastorswifeandwetooksomeyouthtoseethisfilmwethenspentanhourtryingtoexplainittothemtheydidntgetitandididntenjoyititisbasedonaconceptthathasrunthroughallthreeofthemajorreligionsoftheworldthebiblecodethetorahcodeandthecodeinthekoranandissoquestionableastobelaughablethisisnotastepforwardforchristiansintheartsitisastepforwardforthosewhobelievewecheckourbrainsatthedoor',-1

'imachristianihavealwaysbeenskepticalaboutmoviesmadebychristianshoweverasaruletheyareknownothingswhenitcomestomovieproductioniadmiretbnfortryingtopresentgodandjesusinapositiveandhonestwayonthescreenhowevertheydidahideousjobofittheactingwashorribleandunlessoneisfamiliarwiththebibleinsomefashiononecouldnothaveunderstoodwhatthemoviewastryingtogetacrossnotonlywasthemovieterriblymadebutthepeoplewhomadeitevenhadsomefactswronghoweverinthiscritiquethosefactsareirreleventandtoodeeptodelveintoinshorttheomegacodeistheabsoluteworstmovieihaveeverseenandiwouldnotrecommendittoanyoneexceptforcomicrelieffromtheeverydaygrind',-1

'iwouldhighlyrecommendseeingthismovieafterviewingityouwillbeabletowalkoutofeveryotherbadmovieeversayingatleastitwasnttheomegacodeforgetmymoneyiwantmytimeback',-1

'iwasverydisappointedbythisfilmforafewreasonsforthefirsthalfhouritsactuallyprettydecentalthoughtheactingisntanybetterthenthatwhichyouwouldfindinarapvideoitskindafunnyandtheproductionvaluedoesntseemhalfbadinfactialmostthoughtthiswouldbealmostasgoodaspericoripiaoanotherrecentdominicanfilmwhichturnedouttobemuchmuchbetterthaniexpectedtheplotforthemovierevolvesaroundnotjustcheatinghusbandsbuthowwomenareviewedandtreatedindominicansocietyasawholewhichmakesforagoodpremiseespeciallyinthedominicanrepublicunfortunatelyidontthinkthemakersofthisfilmreliesthatagoodmovieisallabouthowyoutreatyoursubjectmatterandtheyfingbutcheredthevealcutlettheyhadbeforethemaboutminutesintothemovietherolesofmenandwomenarereversedafterthemaincharacterswifeputsakindofspellonhimasaresultofhischeatinghabitsnotonlydoesthistransitionhappenviawhatlooktobecuttingedgespaceagecgieffectsdatingtowhatimguessingwouldbethesbutthewholeplotjustgoesdownthedraintherestofthemovieisnothingbutcheesypredictablesituationsandcleveronelinerstotopitalloffandiguessishouldwarnyounowspoileralertitallturnsouttobeadreamohmywhodidntseethatcomingohmanialmostforgotthemostridiculousthingaboutthemoviewellafteraboutanhourintoitistartthinkinghmmmmsomethingjustdoesntseemrightaboutthesoundtrackbutwhatcanitbeandthenithitsmehalfofthemusicinthemoviewastakenfromavideogamecalledkingoffighterwhenohwhendrwillyougiveusafilmwecancallaworkofartperhapsacomedytomatchfrancesamelieoranactionflicktomatchthailandsongbakananimationasakirawastojapanawittycrimethrilleraslayercakewastoenglandorasocioawakeningjourneyaswakinglifehadhereinthestatesiwouldgiveitabutiveseenmuchworsecomeoutofdrsearchlosjodedoresandyoullknowwhatimtalkingabout',-1

'someonewillhavetoexplaintomewhyeveryfilmthatfeaturespoorpeopleandadoptsapseudogrittylookissomehowseenasrealisticbysomepeopleididntseeanythingrealisticaboutthecharactersalthoughtheactorsdidtheirbestwithreallybadpartsorthesituationsinsteadisawaforcedselfconsciouseffortatbeingedgygrittyanddownanddirtysadlyittakesalotmorethanhandholdingthecamerawithoutrhymeorreasonandfailingtolightthefilmtoachieveanyoftheabovequalitiesinanysignificantwayitsasadcommentaryonthestateofindependentfilmdistributionthattheonlyfilmsthatseetheinsideofamovietheaterarenowadaysallcarboncopieswithbadcinematographynonexistentcameradirectionandalotofswearingstrivingtopassthemselvesasartitslittlewonderthatfilmslikeinthebedroomoraboutschmidtgetsuchravesifoundthemtobemeanderingandveryaveragebutcomparedtothecurrentslewofindependentcloneslikeraisingvictorvargastheyareoutrightbrilliantandinspiredafewyearsagoseeinganindependentfilmmeantthatyouwouldlikelybetreatedtosomeoriginalityandalotofenergyandcareandmaybeafewtechnicalglitchescausedbythelowbudgetsnowadaysitmeansthatchancesareyoullgetyetanotherbythenumbersletsshakethecameraaroundfortwohoursattemptatplacatingthelackoftasteofindependentdistributorsandofcourseallthattoservecharactersandsituationsthatarecompletelyunrealandcontrivedisitanysurprisethattheindependentmarketplacehasfewerandfewersurvivingcompaniesnotatallwhenyouseefilmslikeraisingvictorvargasthatdonothingbutcopytheworstofthefilmsthatprecededthem',-1

'ithasagreatnamebutthatsitandyouwontgetmorethanthatforyourmoneyinfactthefirstminsofthemovieyoumightfinditsomekindoffunnybutafterthatthestorygoesfromonesidetoanotherwithnoparticularreasonandyoujustcantunderstandwhatshappeninguntiltheactionitsgoneandyettheproducersrobertoangelsalcedocallshimanactorbutidontthinkthewayhedoescouldbecallednothingbutoveractingperiodthelittlekidwhoplaysashissonhastotallynosenseofactingandibelieveitwasjustafavorhedidorsomethingbecausehehadnoclueofwhathewasdoingforsomereasonwhiledoingthecastingtheythoughtthatbycastingcomedianstheycouldmadeitbuttheydidntandsometimesthetastelesscheaphumoritssobadidontbuyitbuthopefullythisisasbadasitgetstomakepeopleacceptthosedvdstothegoodtastepublictheywillhavetooffersomefoodwithitthatmightworkoutmaka',-1

'thefilmispoorlycastedexceptforsomefamiliaroldhollywoodnamesotherperformancesbyunknownnamesiejennifergabrielleareuninspiringihaveseenotherfilmsbythisdirectorunfortunatelythisisoneofhisworstperhapsthisisareflectionofthescreenplayinapositivenotekimbassingersandpatmoritasperformancesavedthemoviefromoblivionienjoyedpatmoreinkaratekidthoughtherearemanygoodmoviestoseeandinshortthisoneisnotoneofthemsaveyourmoneyandthecelluloidjasonvanness',-1

'oneoftheworstfilmsihaveeverseenhowtodefineworstiwouldpreferhavingbotheyeballsyankedoutandthenbeforcedtotapdanceonthemthaneverviewthispitifuldreckagainsomehowonehitwonderzwickmanagesafilmthatsimultaneouslyoffendselvisfansmarykaysaleswomenlasvegasgaysfbiagentsandtherestofhumanitywithanyintelligencewithashoddysloppyfarcesoforceditdeservestobeforsakenedhowelvispresleyenterprisescouldallowtherightsofactualelvissongstobeusedinafilmwithacentralpremisethatseemstobetheonlygoodelvispresleyimitatorisadeadoneisbeyondmetheworstpartofthismessandthattakessomeworkisthemangledscriptinelviswordsandsongsthathewouldspeakperforminthesarequotedworstspecialeffectthatoscarwouldgotothemoronwhodecidedthatelvisgravepotentiallythemostphotographedrecognizablegraveintheworldresemblesapyramidwithagoldrecordgluedatopandissituatedinthemiddleofaparksomewherepotentiallythisfilmsbiggestaudiencewouldbeelvisfanshowevertherampantstupiditynixongaveelvisadeabadgenotfbicredentialsandicouldgoonandonactuallyundercutsthatconventionalwisdomughiusedthewordwisdomtodescribethisstupidmoviethisistrulyahorriblehorriblefilm',-1

'beinganelvisfanicantunderstandhowthisproyectcouldbedoneisbyfartheworstelvisrelatedmovieofalltimetotallyunfunnysillyandplentyofmistakesaboutthekingcomeonelvisgraveinapublicparkamentionaboutsuspiciousmindsinandthesearejusttwoexamplessomepeopleinthecasttriestodotheirbestmikestarrisfunnyspeciallyasanimpersonatorthetomhankscameoisasurprisebuttheguyplayingtheyoungelvissucksoverallthemovielacksfunandbecomesmoreboringminuteafterminuteifyouwanttoseeanultracheapinsanebutabsolutelyfunnylittlefilmrelatedtoelvisitrulyrecommendyoububbahotepinsteadofthismess',-1

'darklycomicserendipityaboutacosmeticssaleswomanwithoddtiestoelvispresleyrunningintoaseaofelvisimpersonatorswhilespeakingatconventionsinnevadaandaccidentallykillingeachoneofthemthroughlittlefaultofherownkimbasingerastillattractiveactressofconsiderablemeritlikestopickquirkymoviestoplayinbutthisdreadfulscreenplaybymitchellganemandadammichaelgarberhasntaniotaofgoodhumorthestereotypesandlowballgagsarenotmeanttobethestuffofclassiccomedybutevenonashamblingshamefullevelthepictureiscrudeandsloppyifyoudowatchseeifyoucancounthowmuchextraneousshotsthereareofbasingerbehindthewheelofherpinkcadillachandsalwaysinthesamepositionandanonplussedlookonherfacehopefullybothsheandelviswerewellpaidnostarsfrom',-1

'omgtheonlyreasonimgivingthismovieainsteadofaisbecausetomhanksisfunnyasanelvisintheboxapartfromthathowdidthishalfwaydecentcastsignontodosuchalamemoviemaybeitseemedlikeagoodideaatthetimetherearenolaughstomentionthestereotypesarepatheticthecastiswastedthedirectionisamateurishnowthatithinkaboutitmostoftheblameprobablylieswiththedirectorjoelzwickhebringsoutnothingbutflatperformancesfromallinvolveddontwasteyourtimelikeididbutthenienjoyagoodtrainwreckgeeznowthesystemistellingmeineedmorelineshereyagothismovieshouldbecalledreturntosenderokaynowthatwasfunnierthananythinginthemovie',-1

'elvishasleftthebuildingandhesluckybecausehedidnthavetowatchthisunfunnystinkersceneafterscenedirectorjoelzwickfindswaystomakeanunfunnyscriptevenlessamusingfilledwithunfunnydeathstritegaycharacteraturesandhackjokesthisfilmismoredesperatethanamusingthisisthesortoffilmthatmakesonehopekimbasingerfollowsdorisdayintoprematureretirementletusrememberherthewayshewastalentedandnotwhatshesbecomedavidleisurethedeliciousdennisrichardsandtherestareallwastedtalentsherezwickfindsawaytominimizetheirtalentsateveryturntheguyplayingelvissoundsmorelikegomerthanthekingtheonlyreallygoodbitofcastingistheyounggirlwhoplaysbasingerasapreteenshereallylookslikeherandisactuallyprettygoodtheonlyotherreasontowatchthisfilmatallistolookforthetomhankscameothecameoisntallthatfunnybutatleastitsnotpainfulonehastowonderifzwickhasincriminatingpicturesofhanksorsomethingthatwouldmakehimdothismovie',-1

'inoticethatthepreviousreviewerwhoappearstobestillatschoolgavethismovieaverygoodreviewandicanonlyassumethatthisisbecausethereviewerhasntseenthefarsuperiorbbcadaptationofthisclassicnovelthemajorproblemihadwiththisversionwasthecastingofanthonywayastomlonganthonywaywasatalentedboytreblewhoshottofameafterappearinginthetvminiseriesthechoiricanonlyassumethathewascastfortheroleoftomlongonthestrengthofhisexcellentactinginthechoirunfortunatelythesmallboywhoappearedinthechoirhadgrownintoatallandganglyyouthbythetimetomsmidnightgardenwasfilmedandassuchanthonyfailstoconvinceasschoolboytomitistoofarastretchoftheimaginationtobelievethattomasplayedbyanthonywouldbefriendthefaryoungerhattyinthebbcversiontomandhattyaremuchcloserinageandthedevelopmentoftheirfriendshipissomuchmorebelievableforamovieeventhespecialeffectsfailtoconvinceandarenotanynoticeableimprovementonthetveffectsthecastingandactingofthisversionareinferiortotheearlieradaptationandallinallthemoviewasalacklustreversionofatrueclassicasafinalobservationiwouldpointoutthatthevhsofthebbcversionfetcheswelloversecondhandwhereasanewdvdofthisversioncanbeboughtforunderneedisaymore',-1

'ifyoulikebadmoviesthisistheonetoseeitsincrediblylowbudgetspecialeffectsyoullseewhatimeananduseofnonactorswaswhatgavethisfilmitscharmifyoureboredwithagroupoffriendsihighlyrecommendrentingthisbmoviegemitsmulletrific',-1

'iwouldlovetohavethattwohoursofmylifebackitseemedtobeseveralclipsfromstevesanimalplanetseriesthatwassplicedintoalooselyconstructedscriptdontgoifyoumustseeitwaitforthevideo',-1

'onsteveirwinsshowheshillarioushedoesnteventrytobefunnyandhejustisbuthismoviewasntevenwhatiwouldcallamovieimeanwhenthatguyonhiscaristryingtokillhimhesjustsayingohthisisonenastyblokeandlookingstraightintothecameraheputhisfaceinthecameratoomuchandthenwhentheguyfallsoffthecarwouldntyouexpecthimtobedeadandterrihadtheworstactingideverseenlikewhenthecrocodilealmostatesteveshejustsayssteveshedidntsoundscaredoranythingitwasjuststeveimeanihatetosoundmeanbutthatwasnotworthseeingilovesteveirwinbuthismoviewasjusttoostupid',-1

'ithinkthecrochunterisaprettycoolguyiknowiwouldnthavethenervetogoevenfeetawayfromacrocbuteverythinginthismovieisbadfartingjokespeoplegettingeatenandtheskitaboutthepresidentallmakethemovieoneoftheworstofalltimeitsareallybadfilmthatyouhavetostayawayfromallthejokesaresojuvenilethatyouwillfindyourselflaughingbecausetheyaresostupidtheplotissobadthatyouwonderifthescreenwriterisyearsoldimsurprisedthecrochunterdidnotbegthecrocodiletoeathimafterhesawthis',-1

'okfirstofallsteveirwinrestinpeaceyouwerelovedbymanyfansnowthismoviewasntamovieatallitwasthecrocodilehuntertvprogramwithbadactingbadscriptsandbaddirectinginbetweenstevecapturingorteachingusaboutanimalshewasentertainingasananimalseekerspecialistmillionswillmisshimbutthewholemovieideawasabigmistaketheplotwassobrokenitwasalmostnonexistentcastingwashorribletheactingwasntevenworthelementaryschoollevelactorsthedirectionmustbefaultedaswellifyoucantgetahalfwaydecentperformanceoutofyouractorsnomatterhowbadthescriptisyoumustnotbethatgoodinthefirstplaceicouldhavewrittenabetterscriptiwishihadneverbeentoseethismovieofcourseiwatcheditforformeformysonwhileoutwithfriendswhoinsisteduponseeingthisinsteadofscoobydooliveactionmysonwhoisnotsodiscriminatinglikedthemoviealrightbuthestillhasneveraskedtoseeitagainifyouwantfondmemoriesofsteveirwinbuyhisseriesondvdavoidthismovieliketheplagueifiweresteveiknowiwouldntwanttoberememberedforthismovierespecthimavoidthismovie',-1

'isawthisfilmyesterdayirentedthedvdfromblockbusterinfactiknowoneoftheactressesfromthefilmiwontsaywhothatskeptunderwrapsbutimustadmititwasntasgoodasithoughtitwouldbetomsavinihatsdowntothisguybutitsashamehewasntinthefilmforlongwhatlacksthefilmistheideathescriptsoundetcitmaylooklikeagoodmoviebutitwasntthatentertainingwellimgladmysisterpaidforrentingdvdsfromblockbusterichosethisoneandiwasdisappointedanywaythumbsdownformenotmycupofteaoutof',-1
